page_content,page,source,author,theme
"T-Mobile US, Inc. and Sprint Corporation (2018). Description of Transaction, Public Interest Statement, and Related Demonstrations. June 18; redacted. Filed with the FCC in re WT Docket No. 18-197.",59,ACT Ex Parte Notice re 5G Economic Analysis 2020.pdf,ACT -  The App Association (the App Association) ,"Partitioning, Disaggregation, and Leasing of Spectrum"
"Appendix Notes 68 While it is typical to perform economic analysis in real terms (accounting for inflation), nominal figures were used in this exercise because all the source forecasts were in nominal terms and future inflation rates are unknown. In any event, inflation is currently low and is generally forecasted to remain so, and so the distinction between real and nominal figures would be small. For example, the International Monetary Fund forecasts an inflation rate of 2.0% in 2019 and 2.7% in 2020, followed by rates around 2.2% through 2024 (see its World Economic Outlook database). 69 Rossolillo (2019) notes, for example, that even though much of wireless capex in 2019 will go toward the 4G network per se, most of this year’s CAPEX can be considered as “go[ing] to 5G” because “5G builds on top of most components of the existing mobile network (like 4G and fiber optic lines). Spending on 5G wireless equipment will likely be a major source of expense, but building 4G assets and other high-speed wireline connections will need to continue to speed up deployment.” 70 While the report itself is not freely available, the figure cited here is reference in Rossolillo (2019). 71 Overdorff (2018) reports that AT&T announced it will allocate $40 billion of CAPEX for the rollout of 5G wireless network technology. The same source mentions a figure of $35 billion for Verizon, but Arnason (2018) makes it clear that the context for that figure is only for fixed wireless Internet access. In their public interest filing to support their proposed merger, T-Mobile and Sprint committed to “nearly $40 billion” to build a 5G network in the first three years (T-Mobile US, Inc. and Sprint Corporation, 2018). 72 See Prieger (2017) for justification. 73 The figures are taken from GSMA Intelligence (2019). The data in the bar graph there were converted to approximate numbers, accurate to the quantizing of the bars to the pixels in the graphic. 74 These margins are from BEA spreadsheet “Margins_After_Redefinitions_2007_2012_DET.xlsx” and are for 2012 (the latest data available). 75 See https://implanhelp.zendesk.com/hc/en-us/articles/115009505707-General-Information-About-Multipliers.  76 The earnings multiplier itself is computed with reference to the output multiplier and the industry-level output-to-earnings ratios. For further explanation of how multipliers in input-output analysis are computed, see BEA (2013).  77 The BEA investment accounts group the broadcasting and telecommunications industries, which together composed industry 5130 under the older North American Industry Classification System (NAICS). These industries are NAICS 515 and 517 in the 2017 version of the industry codes. 78 While modeling the relationship between the different types of investment in log-log form complicates the analysis below, it is econometrically appropriate given the skewed distribution of private investment (even after controlling for industry fixed effects). 79 See BEA Fixed Assets Accounts Table 3.7ESI, Investment in Private Fixed Assets by Industry. The figures include investment in private equipment, intellectual property products, and structures. The industries included in the regression were the most detailed ones available in the data. For some such as wholesale trade, the industry corresponds to a two-digit NAICS code. Other available industries correspond to three-digit NAICS codes. 80 When estimated by OLS regression with dummy-variable fixed effects, the R2 is 0.963. 81 While the estimated coefficient on the second lag of broadcast and telecommunications investment is not statistically significant, this specification was retained because 1) the first and second lags together are jointly significant, 2) the AIC and BIC criteria both indicate that including two lags is preferable to one, 3) the specification reveals an interesting pattern of adjustments in investment over time, and 4) to be conservative in the estimate of jobs created; the impact is",60,ACT Ex Parte Notice re 5G Economic Analysis 2020.pdf,ACT -  The App Association (the App Association) ,"Partitioning, Disaggregation, and Leasing of Spectrum"
"two lags is preferable to one, 3) the specification reveals an interesting pattern of adjustments in investment over time, and 4) to be conservative in the estimate of jobs created; the impact is even larger if only a single lag is included (the coefficient in that case is 0.096). 82 The model uses data from 1991–2019 and is an AR(5) specification with integration of order one (and hence is an ARIMA(5,1,0) model).  83 Data on CAPEX by U.S. broadband service providers is from USTelecom (Brogan, 2018). These data include capital expenditures by wireline and wireless telecommunications and cable broadband providers; satellite providers, resellers, and electric utilities are excluded. This CAPEX is lower than total investment in broadcasting and telecommunications because broadband service providers make up only part of that industry segment. 84 The same data and econometric model are used as before (see footnote 82).",60,ACT Ex Parte Notice re 5G Economic Analysis 2020.pdf,ACT -  The App Association (the App Association) ,"Partitioning, Disaggregation, and Leasing of Spectrum"
"85 Given that the regressors for lagged other-industry investment were included only to control for general business and investment trends during the sample period of the data, those variables were held constant in the computation of how much investment would increase in an industry.  86 The margins and local purchasing percentages for this type of investment were set to the values in IMPLAN’s social accounting matrix, and thus should represent averages across the private economy. 87 At time of writing, AT&T charged a $35/month premium for 5G ($70/month for 15GB of data on its 5G hotspot versus $35/month for 9GB of data on its 4G plan), Verizon charged a $10/month premium for unlimited data, and Sprint and T-Mobile charged no more for 5G than for 4G. Taking the weighted average of these premia, where the weights are the market shares of these carriers (scaled to equal 100%), yields an implied current 5G premium of $15.71/month, or $188.57/year. Data on the market shares of these four carriers (which compose over 98% of subscriptions in the wireless service market) are for Q3 2018 and are from FierceWireless (2018).  88 The data are presented in Bicheno (2016) in graphical form; the data in the line graph there were converted to approximate numbers (accurate to the quantizing to the pixels in the graphic). The original data extend only to 2022 and were extended by log linear extrapolation. The implied ΔARPU declines by about 33% in 2021 (the first year the figure can be calculated using the source data) and about 15% thereafter. The first-year large decline in ARPU is an artifact of the huge 5G premium for the first year of data for 5G in the source; 5G is shown to be more than three times as expensive as 4G (probably because the figures pertain to the global market, not just the U.S.). Given that the present analysis begin with a much more modest 5G price for the U.S. market (only about 1.2 times that of 4G service), the large first-year decline in the premium was discarded and ΔARPU was assumed to decline at 15% per year.  89 The margins for services are 100% for the producers’ value and the local purchasing percentage is 100%. 90 Statista, “Cellular IoT market revenue in the United States from 2014 to 2025 (in million U.S. dollars), by type” (from Study ID 780095), accessed July 18, 2019. The forecast is from 2017. 91 This breakdown is from the summary to the Grand View report. 92 The latter source provides the proportion of total spending on IoT software (apps, platforms, and services), professional services (consulting and software design), and connectivity for each of those three items, but does not forecast the total spending. However, from the proportions, spending on connectivity as a multiple of spending on software can be computed, which then can be applied to the software spending forecast mentioned earlier in the text. 93 Data through 2024 are downloaded from the June 2019 version of the Ericsson Mobility Visualizer, and are for 5G smartphones in North America. 94 The fraction of all mobile subscribers in North American that live in the U.S., 90.8%, is taken from GSMA Intelligence (2019). 95 The assumed model for the installed base is an Mt/M/∞ queuing system, which means that the distribution of units shipped is modeled as a Poisson stochastic process with time-varying parameters, the length of time a unit remains in use before retirement is exponentially distributed, and units enter the installed base immediately upon shipment. The arrival rate for the Poisson process is modeled as the previous year’s rate multiplied by a quadratic function of time; this allows the arrival rate to evolve with a parsimonious specification. The average time in service for a device is taken to be 2.8 years, based on data from Daniel Research Group (2019). With these assumptions, the likelihood function for the four unknown parameters (the three quadratic coefficients and the initial period arrival rate) can be computed and",61,ACT Ex Parte Notice re 5G Economic Analysis 2020.pdf,ACT -  The App Association (the App Association) ,"Partitioning, Disaggregation, and Leasing of Spectrum"
"Research Group (2019). With these assumptions, the likelihood function for the four unknown parameters (the three quadratic coefficients and the initial period arrival rate) can be computed and maximized, using the results in section 2.3.1 of Prieger (1999). The MLE estimates are then used to compute the Poisson arrival rate each year and thence the expected units shipped.  96 Estimates of units shipped for 2025 are computed similarly to other years (i.e., the expected number of shipments based on the Poisson mean for the relevant year as calculated from the estimated coefficients), but note that the source data only extend through 2024. Thus the final year’s estimates are both forecasts and extrapolations. The same is true of the estimate for the installed base for 2025, which is calculated as the expected value of the installed base given the estimated queuing system. 97 Forecasts of the proportions of smartphones shipped to consumers and enterprises through 2023 are from Daniel Research Group (2019). The forecasts were extended to 2025 by extrapolating the decline in the enterprise proportion. 98 This amount is, e.g., the premium for a Galaxy S10 5G compared to a 4G S10+ in June 2019.",61,ACT Ex Parte Notice re 5G Economic Analysis 2020.pdf,ACT -  The App Association (the App Association) ,"Partitioning, Disaggregation, and Leasing of Spectrum"
"99 The margins for consumer spending on this commodity are 38% for the producers, 0.4% for transportation, 18% for wholesale, and 43% for retail. The local purchasing percentage is 16.5% for the producers’ value (because most of these items are imported); the LPPs for the other margins are taken from IMPLAN’s social accounting matrix. 100 Data through 2024 are downloaded from the June 2019 version of the Ericsson Mobility Visualizer, and are for mobile PCs, tablets, and routers using any 3G/4G/5G technology in North America. 101 The fraction of all connected devices that are 5G is available only for smartphones in the Ericsson data, and so those fractions were assumed to apply to tablets and mobile PCs as well. The fraction increases from 0.9% in 2019 to 72% in 2024. 102 See footnote 94. 103 During the study period, the fraction of tablets and mobile PCs that are the latter is about 53%, and is forecast to change little during that time (Daniel Research Group, 2019). Data on the fraction for routers was not available, and so it was assumed that they composed a de minimis number of connected device units for consumer purchases. 104 The average lifetime of a tablet or mobile PC is assumed to be 5.6 years, based on data from Daniel Research Group (2019). See footnote 96 on estimates for 2025. 105 Data on the fraction of mobile PCs and tablets that are purchased by businesses are from Daniel Research Group (2019). 106 Adding 4G LTE to a mobile PCs adds about $150 to the purchase price (Hunt, 2018). In first generation 5G smartphones, the 5G chipsets cost about twice as much as for LTE. Thus it is assumed that the 5G premium doubles the cost of adding mobile connectivity to the PC. The logic is similar for tablets, except that adding 4G LTE to a tablet “usually carries a $100 to $150 premium” Piltch (2015), and so an initial premium of $125 is assumed. 107 The margins for consumer spending on this commodity are 63% for the producers, 0.7% for transportation, 18% for wholesale, and 18% for retail. The local purchasing percentage is 13.5% for the producers’ value (because most of these items are imported); the LPPs for the other margins are taken from IMPLAN’s social accounting matrix. 108 Singer et al. (2017) assume a figure of $1,300 per year per node for additional OPEX for 5G. 109 For example, one group of experts early predicted “energy consumption by the whole [5G] network of only half that typically consumed by today’s networks” (NGMN Alliance, 2015, at 4.6.2). 110 One expert, after reviewing data on power savings when using 5G equipment, states: “However, this power efficiency technology and network cellular architecture gain can very easily be destroyed by the massive additional demand of small, smaller and smallest cells combined with highly sophisticated antenna systems consuming additional energy for their compute operations to make such systems work” (Larsen, 2017).  111 In the higher density scenario, it costs $9.58 per square mile to deploy 5G when the population density is 31,080 people per square mile; in the lower density scenario the cost is $5.87per square mile and the density is 8,542 people per square mile. The constants a and b in the equation are determined from these two points. 112 That is, the LPP was drawn from IMPLAN’s social accounting matrix for the region and commodity. 113 The initial apportionment was based on latest available GDP figures. Apportionment for future years assumed that future regional GDP ratios would evolve the same as regional population ratios are expected to change, based on Census Bureau projections. 114 See previous footnote on population projections for future years. 115 For example, since wireless service is assumed to be an entirely local expenditure, none leaks in from outside the region.",62,ACT Ex Parte Notice re 5G Economic Analysis 2020.pdf,ACT -  The App Association (the App Association) ,"Partitioning, Disaggregation, and Leasing of Spectrum"
"1 
 Before the  
Federal Communications Commission  
Washington, D.C.  
 
In the Matter of      ) 
       ) 
Partitioning, Disaggregation , and Leasing   ) WT Docket No. 19 -38 
of Spectrum       ) 
 
REPLY COMMENTS OF AT&T  
AT&T Services, Inc. , on behalf of its wirel ess affiliates, provides these reply comments on 
the Notice of Proposed Rulemaking (“Notice”) issued by the Federal Communications 
Commission (the “Commission”) pertaining to use of partitio ning, disaggregation , and leasing to 
enab le spectrum access by small and rural carriers .1 
I. INTRODUCTION AND SUMMARY.  
The Commissio n released the Notice to explor e the use of partitioning and disaggregation 
of spectrum licenses and spectrum leasing as means to increase services in rural areas and spectrum 
access by small carriers, as required by the MOBILE NOW Act.2   AT&T supports the 
Commission’s efforts to make spectrum available in unserved and underserved areas and supports 
those comments urging the Commission to meet those goals in part by allow ing for recombining 
of partitioned and/or disaggregated licenses.   Preventing licensees from recombining licenses 
undermines the Commission’s goals and discourages secondary market transactions in the first 
place.  Moreover, AT&T supports those comments urging the Commission to improve its forms 
                                                           
1 Notice  of Proposed Rulemaking , FCC 19 -22, Partitioning, Disaggregation, and Leasing of 
Spectrum , WT Docket No. 1 9-38 (2019) (“ Notice ”). 
2 Making Opportunities for Broadband Investment and Limiting Excessive and Needless Obstacles 
to Wireless Act, Pub. L. No. 115 -141, Division P, Title VI, § 601 et seq. (2018).",0,ATT Reply Comments.pdf,AT&T,"Partitioning, Disaggregation, and Leasing of Spectrum"
"2 
 and databases.  Updates t o those systems would promote secondary market transactions, simplified 
processes, and transparency.  
II. DISCUSSION.  
 
A. AT&T Agrees with Commenters that the Commission Should Allow for Recombining 
of Partitioned and/or Disaggregated Licenses.   
 
AT&T agrees with  commenters that support allow ing licensees to recombine  their 
previously partitioned or disaggregated licenses .  CTIA comments that  permitting licensees to 
recombine licenses would encourag e them “to lease or sell spectrum in the first instance ” while 
also reducing their administrative burdens .3  Google agrees, adding that increased costs from 
administrative requirements for multiple partitioned or disaggregated licenses, such as 
construction requirements, renewal s howing, continuous service requirements, and maintaining 
updated license information, “discourages disaggregation in the first place.”4  As The R Street 
Institute explains, “ [a]llowing market transactions, in any reasonable sense, means allowing these 
transactions to go both ways.  Permitting free reaggregation alongside disaggregation would not 
only allow more flexibility in the use of spectrum over time, it would also incentivize initial 
licensees to participate in the secondary market in the first place. ”5 
There are no unsurmountable impediments to the Commission providing licensees with 
this flexibility.  No Commission rules prohibit the practice of recombining of partitioned and/or 
disaggregated licenses.  And, as the Commission has recognized, the recombining of  partitioned 
                                                           
3 Comments of CTIA – The Wireless Association, WT Docket No. 19 -38, at 13 (filed June 3, 
2019)  (“CTIA Comments”) . 
4 Comments of Google LLC, WT Docket No. 19 -38, at 15 (filed June 3, 2019)  (“Google 
Comments”) . 
5 Comments of The R Street Institute, WT Docket No. 19 -38, at 4 (filed May 31, 2019)  (“R Street 
Comments”) .",1,ATT Reply Comments.pdf,AT&T,"Partitioning, Disaggregation, and Leasing of Spectrum"
"3 
 and/or disaggregated license can be performed “ by Commission staff under current rules and 
licensing systems.”6  In fact, as CTIA observes, Commission staff has recombined licenses for 
AT&T and Sprint on multiple occasions.7 
 The Commission questions whether allowing licensees to recombine partitioned and/or 
disaggregated licenses would result in the avoidance of construction requirements or “laundering” 
of a licensee’s regulatory obligations.8  Picking up that theme, s ome comme nters discourage the 
Commission from allowing reaggregation and/or propose allowing re aggregation only after a 
licensee meets its construction obligation9 or conditioned on building 100% of the licensed area .10  
These arguments are misplaced.  Licensees of recombined licenses must still meet the original 
construction obligations applicable to the service.  Those licensees do not avoid construction 
requirements any more than other licensees holding licenses in the same service that have not been 
partitioned  or disaggregated  or a licensee that lease d the spectrum instead of partitioning or 
disaggregating  a license .  In all cases, the licensees would  be subject to the identical (i.e., the 
original) construction obligations.  
Moreover, r efusing to reconstitute partitioned and/or disaggregated licenses or delaying a 
recombination until a licensee has met the construct ion obligations for each partitioned and/or 
disaggregated license would undermine the Co mmission’s long -stated goal in partitioning and 
                                                           
6 Amendment of Parts  1, 22, 24, 27, 74, 80, 90, 95, & 101 to Establish Uniform License Renewal, 
Discontinuance of Operation, and Geographic Partitioning and Spectrum Disaggregation Rules 
and Policies for Certain Wireless Radio Services , Second Report and Order and Further Not ice of 
Proposed Rulemaking, 32 FCC Rcd 8874, 8907 ¶88 (2017)  (“WRS Reform Order ”). 
7 CTIA Comments , at 15.  
8 Notice , ¶29.  
9 R Street Comments , at 4. 
10Google Comments , at 15.",2,ATT Reply Comments.pdf,AT&T,"Partitioning, Disaggregation, and Leasing of Spectrum"
"4 
 disaggregation contexts —""to ensure that the  spectrum is used to the same degree  that would have 
been required had the partitioning or disaggregation transaction not  taken place. ”11  The 
Commission has obser ved that mandating  separate construction obli gations on disaggregated 
licenses , which is effectively the same a s conditioning reaggregation on completio n of license 
build -out, “could inadvertently discourage disaggregation by imposing a heavier regulatory 
burden  on parties who choose to disaggregate than was required of the original licensee”12  The 
Commission reiterated these principles as recently as 2017, when it re cognized that independent 
performance obligations imposed on both parties to a partition or disaggregation  “might, under 
certain circumstances, unnecessarily impose additional construction requirements  . . . that would 
not have existed had the license not been partitioned or disaggregated ” and instead, decided to 
allow participants to share construction requirement s to “ensure [] that no two parties to a 
partitioning or disaggregation arrangement will be required to build out more than 100 percent of 
the requirement for any particular geographic area or spectrum block.”13 
For these reasons, the FCC should allow licensees to reconstitute partitioned and/or 
disaggregated licenses , up to the size of the original market area.  AT&T acknowledges that 
allowing licensees to recombine licenses might  increase the administrative burdens on 
Commission staff and co mpete with other filings for staff time.14  However, “those one -time 
agency costs should be lower than the ongoing costs of administering multiple licenses .”15  Over 
                                                           
11 Geographic Partitioning and Spectrum Disaggregation by Commercial Mobile Radio Service 
Licensees , WT Docket No. 96 -148, Report and Order and Further Notice of Proposed 
Rulemaking, 11 FCC Rcd 21831, 2186 4 (1997) . 
12 Id. at 2186 5 (emphasis added) . 
13 WRS Reform Order , 32 FCC Rcd at 8904 -05 (emphasi s added) . 
14 Notice , at ¶30  
15 Google Comments , at 14 -15.",3,ATT Reply Comments.pdf,AT&T,"Partitioning, Disaggregation, and Leasing of Spectrum"
"5 
 the long term, reconstituting multiple licenses into the original single license, such as merging four 
WCS licenses into one surviving license, would create an exponential reduction in administrative 
burden by eliminating application filings for perfo rmance showings, renewal showings, 
continuous service requirements, license updates, and the like , for the cancelled licenses .  
Moreover, adopting a simplified format for recombining previously partitioned and/or 
disaggregated licenses and improving Commis sion systems, as discussed below, could minimize 
the strain on administrative resources.   In the short term, t he Commission could substantially 
reduce the potential for a flood of applications to recombine licenses by requiring a heighted 
showing for propo sed license combinations that do not reconstitute the original license area.  
B. Updating the Commission’s Forms and Databases Will Promote Secondary Market 
Transactions . 
 
AT&T agrees with CTIA that the Commission can facilitate secondary market spectrum 
transactions – and promote many other public interest benefits – by upgrading its online forms and 
databases.16  Most spectrum transactions are processed through the Universal Licensing System 
(“ULS”) on Forms 603 and 608.  Neither Form 603 nor Form 608  has been significantly updated 
since first introduced .  ULS, which recently celebrated its 21st birthday,17 contains a treasure trove 
of useful data regarding spectrum licensing and usage but can be improved to be more streamlined 
and user -friendly for lic ensees and the general public alike.  
There are three key benefits the Commission can achieve by performing long -overdue 
updates to ULS and its associated forms.  First, the Commission can ensure that parties to 
                                                           
16 CTIA Comments, at 17 -22. 
17 ULS was first used for post -auction licensing in December 1997, with additional functionality 
added throughout  1998.  In the Matter of Biennial Regulatory Review – Amendment of Parts 0, 1, 
13, 22, 24, 26, 27, 80, 87, 90, 95, 907, and 101 of the  Commission’s Rules to Facilitate the 
Development and Use of the Universal Licensing System in the Wireless Telecommunications 
Services, Report and Order, 13 FCC Rcd 21027 (1998).",4,ATT Reply Comments.pdf,AT&T,"Partitioning, Disaggregation, and Leasing of Spectrum"
"6 
 secondary market transactions are able to tak e advantage of all the rights and opportunities 
provided to them by the Commission’s rules.  As CTIA notes, there are several ways in which 
ULS (in particular Form 608) does not have the full functionality contemplated by the 
Commission’s rules, which leng thens the processing time for certain transactions and requires 
parties to comp ensate by employ ing burdensome workarounds .18  Second, the Commission can 
upgrade and improve its online forms to streamline actions that are clearly in the public interest, 
such as reaggregation of previously -disaggregated licenses or spectrum swaps that do not 
constitute a spectrum aggregation event for any party.19  Third, by improving ULS the Commission 
can use its data to support public resources that are more user -friendly and that promote 
transparency regarding spectrum licensing.20 
  
                                                           
18 CTIA Comments , at 18 -20. 
19 Id., at 17 -18, 20.  
20 Id., at 20 -22.",5,ATT Reply Comments.pdf,AT&T,"Partitioning, Disaggregation, and Leasing of Spectrum"
"7 
 III.      CONCLUSION  
 
By taking the actions discussed above, the Commission can advanc e the partitioning, 
disaggregation, and leasing of spectrum in rural areas, reduce administrative burdens for licensees 
generally, and promote transparency to the benefit of licensees and the general public.  
Dated:  Ju ly 1, 2019      Respectfully submitted , 
        
       By:______________________  
 Robert Vitanza  
 Gary L. Phillips  
 David Lawson  
 
 AT&T Services, Inc.  
 208 S. Akard Street  
 Rm 3011  
 Dallas, Texas  75202  
 214-757-3357 (phone)  
 214-746-2212 (fax)  
 robert.vitanza@att.com",6,ATT Reply Comments.pdf,AT&T,"Partitioning, Disaggregation, and Leasing of Spectrum"
"September 11, 2020  
 
 
[Electronically Submitted]  
 
 
Ms. Marlene H. Dortch Secretary  
Federal Communications Commission  
445 12th Street, SW  
Washington, District of Columbia 20554  
 
 
RE:  Notice of Ex Parte Communication,  CG dockets RM-11791 , RM-11778 , RM -
11840 , 17-59; GN docket s 14-177, 17-183; OET dockets  18-295, 20-36; WC 
dockets 17-97, 19-195, 11-10, 17-84, 18 -213; WT docket 10-112; WTB dockets 
18-122, 19-38, 19 -71, 19 -348, 19 -250 
 
 
Dear Ms. Dortch,  
 
On September 10, 2020, ACT  | The App Association (App Association) staff  Alexandra Cooke, 
Graham Dufault,  Caitlin Irr, Morgan Reed, Brian Scarpelli, Brad Simonich, Chelsea Thomas, 
and M adeline Zick  along with App Association members  Jeff Hadfield , 1564b ; Joe Bonnell , 
Alchemy Security ; Gent Hito , CData Software and /n software ; Julie Yack , Colorado 
Technology Consultants ; Dave Noderer , ComputerWays ; Marc Fischer , Dogtown Media ; Betsy 
Furler, For All Abilities; Heyu Huang , Fresco Capital ; Qyana Stewa rt, GlobalForce Tech 
Consulting ; Sarah Fox, Particle Health;  Sebastian Holst , Qi-fense ; Douglas McDowell , 
SentryOne ; Grey Haygood, SouthernDNA ; Trish Thomas, TEEM; Becca Williams , Thought 
Distillery ; and  Robert Coons , Walker Tracker met with  Evan Swarztrauber , Policy Advisory to 
Chairman Ajit Pai , where the above -noted dockets were discussed . 
 
At the start of the meeting, the App Association described the characteristics of its membership 
and the impact its businesses have as part of a thriving app  economy . The App Association 
represents more than 5,000 app makers and connected device companies located across the 
United States and around the globe that power the global digital economy. Our members  
leverage the connectivity of smart devices to create innovative solutions that make our lives 
better.  Our members provide the touchpoint to the mobile revolution, which continues to create 
new efficiencies across consumer and enterprise sectors, from finance to healthcare to 
manufacturing  to entertainment . The $1.7 trillion app ecosystem is led by U.S. com panies that 
employ more than 5.9 million Americans.  More than 80 percent of the top U.S. app companies 
are located outside of Silicon Valley, with many headquartered in rural areas, and all depend 
on strong broadband to grow and create new jobs.",0,App Assn Ex Parte Notice Pai 091120.pdf,ACT -  The App Association (the App Association) ,"Partitioning, Disaggregation, and Leasing of Spectrum"
"2 
 App Assoc iation members shared their support for Commission progress in making spectrum 
policy changes to enable 5G innovations in America. The App Association has long supported 
and continues to support the Commission’s efforts to bring better broadband to America ns by 
opening more spectrum  and reducing regulatory burdens  for infrastructure deployment , 
including in the Chairman’s new proposal to make the 3.45 -3.55 GHz band available for 
commercial use throughout the contiguous United States .1 App Association econo mic analysis 
shows that deployment of 5G wireless networks will create 8.5 million jobs in the United States 
over the next five years, enabling improvements in economic productivity, employment, and 
consumer value.2 5G will affect the labor market through direct and indirect means; while the 
additional labor required to build out the network to deploy 5G will certainly create the most 
immediate demand for new jobs, the broadest impact on the labor market comes from new  
employment opportunities throu gh the way 5G will enable new applications, services, ways of 
doing business, and general growth of businesses. Workers enabled by this will earn more 
than $560 billion during that time, create $1.7 trillion in additional output, and add over  $900 
billion to U.S. gross domestic product (GDP).3 
 
Specifically, the App Association noted its support  for Commission efforts to enhanc e last-mile 
broadband connectivity for Americans through unused television white space (TVWS) 
spectrum bands. Leveraging the TVWS b ands will augment mobile broadband access for both 
U.S. urban and rural markets, bridg ing the digital divide and support new and improved  IoT 
capabilities for consumers and enterprises. The App Association noted its support for 
Commission action to resolve  remaining proceedings to put TVWS rules into place as soon as 
possible, and to resolve such rules no later than the end of 2020 consistent with the 
Commission’s public commitment to do so.4 
 
 
1 Press Release, “Chairman Pail Proposes to Make More Critical Mid -Band Spectrum Available for 5G” ( Sept. 8, 
2020), available at  https://www.fcc.gov/docume nt/chairman -pai-proposes -more -critical -mid-band -spectrum -5g.  
2 James Prieger, “An Economic Analysis of 5G Wireless Deployment: Impact on U.S. and Local Economies” (Feb. 
2020), available at 
https://ecfsapi.fcc.gov/file/10417521421416/ACT%20Ex%20Parte%20Notice%20re%205G%20Economic%20Ana
lysis%202020.pdf .  
3 Id.  
4 Letter from FCC Chairman Ajit Pai to House Reps. Welch, Rodgers, DelBene, Griffith, O’Halleran, Wittman, 
Ryan, Scott, Collins, Johnson, Eshoo, Wenstrup, Matsui, and Beutler (August 21, 2020), availab le at 
https://docs.fcc.gov/public/attachments/DOC -366546A2.pdf .",1,App Assn Ex Parte Notice Pai 091120.pdf,ACT -  The App Association (the App Association) ,"Partitioning, Disaggregation, and Leasing of Spectrum"
"3 
 The App Association also shared support for the Commission’s efforts to unleash  the potential 
of the 6 GHz band,5 which will also enable grow th and job creation. With new unlicensed 6 
GHz connectivity points representing a crucial use case of efficient wireless connectivity, 
Commission action unleashing 6 GHz technology fully aligns with its overarching goal  of 
advancing  5G deployments.  The App Association urged the Commission to resolve remaining 
issues in 6 GHz band proceedings as soon as practicable  based on a well -developed  record 
(that includes substantial  technical evidence ) indicating that proposed unlicensed use  will not 
result in harmful interference in the 6 GHz bands .6 
 
The App Association further discussed its continue d support for the Commission’s efforts to 
bring better broadband to Americans  through developing be tter broadband maps ,7 consistent 
with requirements in the Broadband DATA Ac t.8 The App Association stressed that more 
accurate and granular maps that can correctly identify unconnected or under -connected areas 
are essential to the Commission accomplishing its mission (e.g., appropriately target ing its 
Universal Service Fund support by deploying broadband infrastructu re to the areas it most  
needed) , and to assist App Association members in business planning and product 
development, particularly for those  based and/or serv ing customers in rural areas that lack the 
robust connectivity needed to support new and innovative internet products and services .  
 
The App Association also discussed its efforts to advance the uptake of digital health 
innovations through its Connected Health Initiative9 and its support for the Commission’s 
efforts to secure broad band connectivity for healthcare. The wide array of connected health 
technology products and services —such as live voice/video telehealth  and remote monitoring 
of patient -generated health data —provide the ability to save countless American lives while 
lowering healthcare costs. The App Association expressed support for the Commission’s 
ongoing efforts to support innovative uses of broadband to address the ongoing COVID -19 
public health emergency in America.10 Further, the App Association urged the Commissio n to 
finalize its proposed Connected Care Pilot Program11 as soon as possible.  
 
 
5 Unlicensed Use of the 6 GHz Band, et al ., Report and Order and Further Notice of Proposed Rulemaking, FCC 
No. 20 -51, ET Docket No. 18 -295, GN Docket No. 17 -183 (rel. Apr. 2 4, 2020).  
6 E.g., Ex parte  of Apple, Broadcom et al., ET Docket No. 18 -295, GN Docket No. 17 -183 (Nov. 12, 2019); Ex 
parte  of Apple, Broadcom et al., ET Docket No. 18 -295, GN Docket No. 17 -183 (Dec 9, 2019).  
7 In the Matter of Establishing the Digital Opportunity Data Collection, e t al., Report & Order and Third Further 
Notice of Proposed Rulemaking , WC Docket No. 19 -195, et al. (2020), available at  
https://docs.fcc.gov/public/attachments/FCC -20-94A1.pdf . 
8 Broadband Deployment Accuracy and Technology Availability Act, Pub. L. No. 116 -130, 134 Stat. 228 (2020) 
(codified at 47 U.S.C. §§ 641 -646).  
9 www.connectedhi.com .  
10 Promoting Telehealth for Low-Income Consumers; COVID -19 Telehealth Program , WC Docket Nos. 18 -213, 
20-89, Report and Order (2020).  
11 In the Matter of Promoting Telehealth for Low -Income Consumers , WC Docket No. 18 -213, Notice of Proposed 
Rule Making (2019).",2,App Assn Ex Parte Notice Pai 091120.pdf,ACT -  The App Association (the App Association) ,"Partitioning, Disaggregation, and Leasing of Spectrum"
"4 
 Finally, t he App Association also described its concern regarding the danger illegal robocalls 
pose to countless Americans. The App Association, which has long served on the Robocall 
Strike Force and contributed substantively to its report, continues to support coll aborative 
efforts between the Commission, industry, consumers, and other stakeholders to combat 
unlawful robocalls, while promoting and leveraging innovative solutions developed by the 
private sector.  
 
Pursuant to the Commission’s rules,12 this ex parte  notice (with meeting materials appended) 
is being electronically filed via the Commission’s Electronic Comment Filing System. A copy of 
this submission is being provided electronically to the meeting attendees.  
 
 
 
Sincerely,  
 
 
 
 
 
 
Brian Scarpelli  
Senior Global Policy Counsel  
 
 
ACT | The App Association  
1401 K St NW (Suite 501)  
Washington, District of Columbia 20005  
 
 
cc:  Evan Swarztrauber  
 
12 47 C.F.R. § 1.1206.",3,App Assn Ex Parte Notice Pai 091120.pdf,ACT -  The App Association (the App Association) ,"Partitioning, Disaggregation, and Leasing of Spectrum"
